iter	Logloss
656	0.01040351316
657	0.0103610754
658	0.01033945903
659	0.01032395959
660	0.01029447317
661	0.01026798338
662	0.01023263112
663	0.01019474715
664	0.01015807986
665	0.01013698429
666	0.01011225358
667	0.01008649543
668	0.01005705595
669	0.01002114341
670	0.009990037978
671	0.009957882762
672	0.009930558503
673	0.009882227331
674	0.009842846543
675	0.009813410044
676	0.009789533913
677	0.009775041044
678	0.009755237401
679	0.009730372578
680	0.0097103104
681	0.00968247205
682	0.009660851955
683	0.009629374743
684	0.009616245329
685	0.009576623142
686	0.009562242031
687	0.00954060182
688	0.009522792697
689	0.009509584308
690	0.009493659437
691	0.009471930563
692	0.009444120526
693	0.009431642294
694	0.009406095743
695	0.009366364032
696	0.009341251105
697	0.009319755435
698	0.009298665076
699	0.009257565439
700	0.009231813252
701	0.009215138853
702	0.009195969254
703	0.009170354903
704	0.009158453345
705	0.009136491269
706	0.009111694247
707	0.009094966203
708	0.009076409042
709	0.009036044776
710	0.009006970376
711	0.008982886374
712	0.008966383338
713	0.008943478763
714	0.008921974152
715	0.008908184618
716	0.008885147423
717	0.008858931065
718	0.008831715584
719	0.008820066601
720	0.008789020032
721	0.008769528568
722	0.008752180636
723	0.008732159436
724	0.008705283701
725	0.008684742451
726	0.008657576889
727	0.008635213971
728	0.00860670507
729	0.008590380847
730	0.008557842672
731	0.008527665585
732	0.008513242006
733	0.008497045934
734	0.008475185931
735	0.008459967375
736	0.008443114161
737	0.008424086869
738	0.008402559906
739	0.008381518722
740	0.008366797119
741	0.008347970247
742	0.008327154815
743	0.008306635916
744	0.008282509446
745	0.008270455897
746	0.008262172341
747	0.008235863596
748	0.008207564801
749	0.008185207844
750	0.008164533228
751	0.00815179795
752	0.008134369552
753	0.008119511604
754	0.008108104765
755	0.008098654449
756	0.008080156147
757	0.008068233728
758	0.008056416363
759	0.008044158667
760	0.008022934198
761	0.008014313877
762	0.007994942367
763	0.007980272174
764	0.007966414094
765	0.007946677506
766	0.007929091156
767	0.007916721702
768	0.007897160947
769	0.00787916109
770	0.007857774198
771	0.007839611173
772	0.007815273851
773	0.00779164359
774	0.007782684267
775	0.007765351236
776	0.00774551183
777	0.00771753639
778	0.007701799273
779	0.007688334584
780	0.00767250061
781	0.007660119236
782	0.007647159696
783	0.00763412863
784	0.007612763345
785	0.007597927749
786	0.007582633942
787	0.007574027777
788	0.007559454441
789	0.007542558759
790	0.007519837469
791	0.00750111267
792	0.007477926463
793	0.007469142973
794	0.00745645389
795	0.007439168543
796	0.007419512421
797	0.007405297458
798	0.007392656803
799	0.007379983366
800	0.007352403551
801	0.00734142065
802	0.007328601182
803	0.007318239659
804	0.007306008786
805	0.007295319438
806	0.00727897957
807	0.007263017446
808	0.007238656282
809	0.007228052616
810	0.007208564878
811	0.007191935927
812	0.007175369561
813	0.00716182217
814	0.007153252512
815	0.007144070417
816	0.00713461265
817	0.007113457471
818	0.007101003081
819	0.007089114189
820	0.007069350779
821	0.007056687772
822	0.007042889297
823	0.00702778399
824	0.007016215473
825	0.007003533095
826	0.006993085146
827	0.00697857663
828	0.006964629143
829	0.006947873533
830	0.006933219731
831	0.006919659674
832	0.006909301877
833	0.006898607314
834	0.006888821721
835	0.006869677454
836	0.006861580908
837	0.006844615936
838	0.006829992682
839	0.006818422675
840	0.006808781624
841	0.006793870032
842	0.006784315407
843	0.006771537662
844	0.006765367091
845	0.0067591317
846	0.006749007106
847	0.006733009219
848	0.006721049547
849	0.006712834537
850	0.006698084623
851	0.006685376912
852	0.006666340679
853	0.006657996029
854	0.006643602997
855	0.00663298443
856	0.006615321338
857	0.006598755717
858	0.006579791009
859	0.006559988856
860	0.006549665332
861	0.006538672745
862	0.006525873393
863	0.006508677453
864	0.00649600178
865	0.006478375196
866	0.006470496953
867	0.006458363682
868	0.006448721886
869	0.006441184878
870	0.00642952919
871	0.006420662999
872	0.006407247484
873	0.006400234997
874	0.006390272081
875	0.006382047385
876	0.006369285285
877	0.006357833743
878	0.006341306865
879	0.006332107633
880	0.006324498355
881	0.006317571551
882	0.006302696466
883	0.006294374913
884	0.006283989549
885	0.006279160082
886	0.006268244237
887	0.006258548796
888	0.006249184161
889	0.0062381275
890	0.006230008602
891	0.006218706444
892	0.006205173954
893	0.006193976104
894	0.006182688102
895	0.006172598153
896	0.006159966439
897	0.006147961318
898	0.006134082749
899	0.006119944155
900	0.006112884358
901	0.006107182056
902	0.006085448712
903	0.006076363474
904	0.006060472876
905	0.006050695851
906	0.00604316555
907	0.006032412127
908	0.006019235775
909	0.006011623144
910	0.006001444533
911	0.005980625376
912	0.005963655189
913	0.005951927975
914	0.00594157204
915	0.005928230286
916	0.005911000445
917	0.005901682377
918	0.005889207125
919	0.00587984547
920	0.005870933086
921	0.005861751363
922	0.005848310143
923	0.005842712522
924	0.005833340064
925	0.005826506019
926	0.005816702172
927	0.005807652697
928	0.005800829828
929	0.005793882534
930	0.005787495896
931	0.005773479864
932	0.005762212723
933	0.005750261247
934	0.005739697069
935	0.005733586475
936	0.005724150687
937	0.005715544894
938	0.005704108253
939	0.005697110668
940	0.005674623325
941	0.005657563359
942	0.005651503056
943	0.005642821267
944	0.005628188327
945	0.005622138828
946	0.005613305047
947	0.005601308122
948	0.005590911955
949	0.005584152415
950	0.005575722456
951	0.005563756824
952	0.005557775497
953	0.005553940684
954	0.005543801934
955	0.005533910543
956	0.005523734912
957	0.005517353863
958	0.005506565794
959	0.005496195704
960	0.005486889929
961	0.005480390042
962	0.005474480242
963	0.005465561152
964	0.005458547175
965	0.005450212583
966	0.00544224903
967	0.005432666838
968	0.005418212712
969	0.005404881015
970	0.005395192653
971	0.005391770229
972	0.005386679247
973	0.005380356312
974	0.005372335762
975	0.005365258455
976	0.005358823761
977	0.005347751826
978	0.005339150876
979	0.005329994485
980	0.005323306844
981	0.005313690752
982	0.005306868628
983	0.005298504606
984	0.005292145908
985	0.005286609381
986	0.005275370926
987	0.005267520621
988	0.005259075016
989	0.005252467468
990	0.005247352272
991	0.005241952091
992	0.005234741047
993	0.005226777494
994	0.005220319331
995	0.00521125719
996	0.005206242204
997	0.0051983729
998	0.00519182086
999	0.005186609179
